#gen      BHL
          17      68.847
          18     69.1285
          19     70.0785
          20     70.1336
          21     70.7298
          22     69.9936
          23      69.995
          24     70.3861
          25     70.3534
          26     70.1798
          27     70.5836
          28     69.8611
          29      70.342
          30     69.2892
          31     69.4145
          32     70.0024
          33     68.6277
          34      69.317
          35     70.5074
          36     72.0039
          37     71.3416
          38     71.6507
          39     72.0549
          40     70.3065
          41     69.6012
          42     68.7983
          43     67.9653
          44     69.6135
          45     69.4188
          46     70.0335
          47     69.1807
          48     68.7651
          49     69.0381
          50     67.7787
          51     68.8166
          52      69.465
          53     69.0523
          54     69.9339
          55     71.3875
          56     70.7965
          57     70.7263
          58     71.1234
          59     71.1699
          60      69.989
          61     70.3528
          62     70.0581
          63     68.9091
          64     69.2673
          65     70.5477
          66     69.2064
          67     69.3434
          68     69.4405
          69     68.9751
          70     68.9987
          71     69.8552
          72     71.3611
          73     70.1474
          74      70.095
          75     70.4015
          76     71.2718
          77     70.0598
          78     70.2837
          79     68.5149
          80      68.934
          81     68.4604
          82     70.8435
          83     69.6095
          84     68.9476
          85     67.9742
          86     68.5814
          87      69.096
          88      69.597
          89      69.258
          90     69.7208
          91     70.1025
          92     69.6352
          93     69.4159
          94     69.6773
          95      70.406
          96     69.3822
          97     69.6456
          98     68.7053
          99     69.0295
           0      68.214
           1     68.1661
           2      68.355
           3     68.8174
           4     68.6491
           5     68.7191
           6     68.7876
           7     68.3943
           8     67.8745
           9     67.9045
          10     67.9116
          11     69.2758
          12     68.0519
          13     69.5949
          14     69.5548
          15     68.6312
          16     68.9573
          17     68.6216
          18     69.2462
          19     68.1786
          20     69.2933
          21     69.0918
          22     68.5883
          23     68.5771
          24     68.6639
          25     69.5236
          26     69.1474
          27     69.7886
          28     70.0463
          29     70.4552
          30     70.4318
          31     70.1605
          32     69.1916
          33     68.5227
          34     69.5209
          35     69.6889
          36     69.7711
          37     70.7998
          38     70.6127
          39     70.7609
          40      72.228
          41     71.2321
          42     70.1107
          43     70.9466
          44      69.467
          45     70.9386
          46      70.607
          47      69.779
          48     69.5709
          49      72.309
          50     71.1665
          51     70.6161
          52     70.8195
          53     70.0185
          54     70.2518
          55     71.5995
          56     72.2034
          57      71.553
          58     71.4384
          59     70.4221
          60     70.0238
          61     69.7823
          62     70.5769
          63     70.8424
          64     70.1392
          65     68.0399
          66     69.0571
          67     68.1096
          68     68.4904
          69     69.9402
          70     69.9803
          71     69.7952
          72     69.9716
          73     68.9739
          74     68.9586
          75      69.388
          76     69.3425
          77     68.2437
          78     68.2786
          79     69.6412
          80     69.0077
          81     67.5354
          82     68.6472
          83      68.752
          84     69.0882
          85     69.1101
          86     69.1992
          87      69.754
          88     69.6441
          89     69.9657
          90     71.6054
          91      68.969
          92     69.5121
          93      69.618
          94     70.1515
          95     70.2619
          96     68.9734
          97     69.2977
          98     68.1503
          99     68.8434
