#gen      BHL
          14      68.574
          15     68.2257
          16     68.3856
          17     69.2881
          18     69.0225
          19     70.4211
          20     68.6858
          21     69.1535
          22     69.9818
          23     71.0742
          24     69.1439
          25     68.4245
          26     68.3875
          27     68.8626
          28     68.8459
          29     69.2366
          30     68.5557
          31      68.777
          32     68.3451
          33     68.6432
          34     68.3249
          35     67.8644
          36     69.8895
          37     69.7416
          38     69.4812
          39     70.6785
          40     70.3424
          41      71.158
          42     71.9574
          43     71.2864
          44     71.8086
          45     71.8945
          46     71.2212
          47     71.4631
          48     69.9741
          49     68.3541
          50     68.6737
          51     69.9222
          52     71.0369
          53     69.8369
          54     68.9281
          55      70.177
          56     68.7943
          57     69.8895
          58     69.6392
          59     69.4389
          60     69.5819
          61     69.8254
          62     69.4455
          63     70.5706
          64     70.8546
          65     70.4987
          66     69.4238
          67       69.34
          68     69.0631
          69      68.404
          70     68.5815
          71     69.2454
          72     68.5353
          73     69.9931
          74     70.3857
          75     70.7083
          76     69.9789
          77     70.0687
          78     68.8111
          79     68.7879
          80     69.3841
          81     70.0283
          82     72.1861
          83     70.8477
          84     69.9299
          85     69.2058
          86     69.2274
          87     69.1434
          88     69.2928
          89     69.4621
          90     69.7769
          91     70.1876
          92     69.4964
          93     69.0578
          94     69.8652
          95     71.3308
          96     69.9077
          97     70.4826
          98     68.6117
          99     70.0703
           0      70.799
           1     71.9279
           2     72.4654
           3     69.7547
           4     69.7256
           5     70.4485
           6     71.4746
           7     70.8208
           8     69.6531
           9     70.6656
          10     71.8448
          11      71.357
          12     69.5629
          13     69.0654
          14     69.3638
          15     70.2359
          16     69.7704
          17     70.1427
          18     69.0888
          19     68.4116
          20     69.1416
          21     69.9707
          22     69.5925
          23     69.5558
          24      68.771
          25     68.8706
          26     69.7562
          27     70.3412
          28     70.7974
          29     71.9769
          30     72.0891
          31     71.9137
          32     72.4383
          33     71.6462
          34     71.6154
          35     71.2797
          36     71.1355
          37     68.9018
          38     68.5218
          39     69.0426
          40     68.5688
          41     69.9202
          42     69.5528
          43     70.3051
          44     70.0418
          45       69.94
          46     69.8269
          47     69.7414
          48     71.2165
          49     72.0798
          50     68.4196
          51     70.2612
          52     70.6742
          53     70.1131
          54     68.6876
          55     68.9103
          56     68.8511
          57     70.0851
          58     70.3552
          59      69.762
          60     69.9414
          61     69.8507
          62     70.8199
          63     71.1887
          64     70.8052
          65     71.3904
          66     69.7793
          67     68.9133
          68     68.3242
          69     68.4746
          70       69.97
          71     69.5648
          72     68.8283
          73     68.9895
          74     69.0466
          75     69.5907
          76     68.3793
          77     67.9367
          78     67.9943
          79     69.0664
          80     69.2103
          81     69.2118
          82     69.6184
          83     70.1303
          84     70.3185
          85     69.7073
          86     69.7628
          87      69.851
          88      71.096
          89     71.4296
          90     70.9847
          91     71.1326
          92     71.1106
          93     69.5866
          94     70.5689
          95      69.023
          96     70.4693
          97     69.6898
          98     69.3939
          99     69.5644
