#gen      BHL
          13     68.5499
          14     68.3132
          15     68.1094
          16     67.9721
          17     68.4623
          18     68.8384
          19     69.9258
          20     69.8213
          21     70.6328
          22     69.8662
          23     68.7167
          24     67.4957
          25     68.3499
          26     67.9607
          27     68.3355
          28     69.7454
          29     71.0202
          30     71.0495
          31     70.3944
          32     69.8987
          33     70.7523
          34     69.6471
          35     68.6747
          36     69.0048
          37     68.5386
          38     68.8536
          39     69.3171
          40     68.6844
          41     69.3742
          42     68.9617
          43     69.1849
          44     68.7375
          45     68.6905
          46      69.747
          47     70.4548
          48     69.3227
          49     69.8087
          50     69.2763
          51     69.9045
          52      69.075
          53     69.8364
          54      69.383
          55     69.1202
          56     68.8953
          57     69.0599
          58     69.5118
          59     69.4181
          60     68.6025
          61     68.2196
          62     69.7123
          63     70.0818
          64     69.6163
          65     69.1049
          66     69.3404
          67     68.8722
          68     69.5105
          69     69.1702
          70     69.8483
          71     69.1943
          72     69.7005
          73     69.1539
          74     69.3339
          75      69.039
          76     68.4152
          77      68.192
          78     69.0135
          79     68.9165
          80     69.4282
          81     69.2276
          82      69.785
          83     69.9197
          84     69.9473
          85     70.8639
          86     70.1798
          87     68.5392
          88     69.1689
          89     69.3299
          90     69.1425
          91      69.473
          92     69.8956
          93     69.0358
          94     69.6232
          95     69.3508
          96     69.6524
          97     69.9889
          98     69.5978
          99     69.2448
           0      69.668
           1     68.9615
           2      69.189
           3     70.2532
           4     69.6502
           5     68.8587
           6     67.8113
           7     68.0724
           8     68.4867
           9     67.9373
          10     68.9307
          11     69.2105
          12     69.5285
          13     68.6194
          14     68.8091
          15     68.2457
          16     68.6024
          17     69.1813
          18     69.4745
          19     69.0893
          20     67.7282
          21     68.7623
          22     68.4904
          23     69.0507
          24     69.2541
          25     69.0574
          26     69.3385
          27     70.0522
          28     68.3548
          29     68.5515
          30     67.4513
          31     67.9733
          32     68.2468
          33     67.3536
          34     68.3645
          35      68.914
          36     69.1704
          37     70.5812
          38     69.4152
          39     68.8518
          40     70.2679
          41     70.0467
          42     70.6883
          43     70.7161
          44      71.738
          45     70.2042
          46     70.0744
          47     69.5375
          48     69.2854
          49      69.007
          50     68.9982
          51      69.005
          52     69.1962
          53     68.0693
          54      69.772
          55     68.7945
          56     68.9356
          57     68.7321
          58     67.6655
          59     69.5116
          60     69.2922
          61      69.662
          62     70.7164
          63     69.3423
          64     69.0262
          65     68.8476
          66     69.1921
          67     69.1386
          68     69.4147
          69     68.5719
          70       68.94
          71     69.2581
          72     69.1659
          73     68.5745
          74     69.0696
          75     69.1742
          76     68.9786
          77     69.9471
          78     69.5023
          79     68.4927
          80     69.0214
          81     68.4076
          82     68.0032
          83     68.7311
          84     70.0867
          85     71.3982
          86     71.1645
          87     71.5361
          88      72.202
          89     70.0114
          90     68.9204
          91     69.4152
          92     69.2991
          93      69.831
          94      69.022
          95     70.2526
          96     69.3219
          97     69.1697
          98      69.796
          99     69.4225
