#gen      BHL
          47     10.3658
          48     10.0931
          49     9.84022
          50     10.1749
          51     9.78877
          52      9.8176
          53     9.98404
          54     10.0624
          55     10.1627
          56     9.54758
          57     9.67247
          58     10.1239
          59     10.1904
          60     11.0457
          61     11.0472
          62     10.6491
          63     10.8053
          64      10.701
          65      9.9344
          66     9.76528
          67     9.83986
          68     9.90069
          69     10.0122
          70     9.62808
          71     9.53648
          72      9.7394
          73     9.42361
          74     9.54751
          75     9.72927
          76     9.47827
          77     9.93363
          78      9.8203
          79     9.70341
          80     9.43104
          81     9.35454
          82     9.39125
          83     9.82768
          84     9.25571
          85     9.57134
          86     9.42651
          87     8.95101
          88     9.24864
          89     8.83113
          90     9.57427
          91     9.58024
          92     9.40194
          93     9.29057
          94     9.13233
          95     9.04062
          96     9.55973
          97     9.70806
          98      10.207
          99      10.119
           0     10.0758
           1     10.1699
           2     10.1219
           3     9.88382
           4      9.9464
           5     10.2035
           6     10.1591
           7     10.0229
           8     9.47891
           9     9.47832
          10     9.97011
          11     9.55986
          12     9.96284
          13     10.2082
          14     10.0421
          15     9.56022
          16     9.76932
          17     9.82089
          18     9.89329
          19     9.84441
          20     9.76333
          21     9.98436
          22     9.42046
          23     9.37759
          24     9.33743
          25     9.73958
          26     9.93571
          27     9.69096
          28     9.87822
          29     9.74403
          30     9.75193
          31     9.88255
          32      9.1664
          33     9.20855
          34     9.37483
          35     8.99354
          36     9.49566
          37       9.746
          38      9.7032
          39     9.51769
          40     9.61769
          41     9.30156
          42     8.60597
          43     8.48669
          44     8.10848
          45     8.66674
          46     8.50253
          47     8.57082
          48     8.48275
          49      8.3419
          50     8.76705
          51     8.86093
          52     8.92343
          53     9.05198
          54     8.64929
          55     8.37648
          56     8.36554
          57     8.28266
          58     8.79804
          59      8.8746
          60     9.12573
          61     9.40119
          62     8.53935
          63     7.98627
          64     8.28242
          65     8.66287
          66     8.42519
          67     8.55024
          68     8.73431
          69     8.62012
          70     8.74936
          71     9.22446
          72     9.15168
          73     8.88088
          74     8.53598
          75      8.4196
          76     8.20526
          77     8.28257
          78     8.60991
          79     8.28966
          80     8.62288
          81     8.71321
          82     8.66108
          83     9.23465
          84     9.63823
          85     9.00781
          86     9.01264
          87     9.12352
          88     8.69944
          89     9.12189
          90     9.02971
          91     8.89762
          92     9.05683
          93     8.81999
          94     8.45267
          95     8.39609
          96     8.54325
          97     8.35304
          98     8.56115
          99     8.22121
           0     8.37724
           1     8.71121
           2     8.53144
           3     9.32452
           4     9.24588
           5     9.03825
           6      8.7654
           7     9.05592
           8     8.97665
           9     9.14266
          10     8.99232
          11      8.7338
          12     8.83178
          13     8.97769
          14     9.40708
          15     9.17893
          16     8.86116
          17     9.08471
          18      8.5638
          19     8.58394
          20     9.05682
          21     9.07433
          22     9.15106
          23     9.35317
          24     9.27276
          25     9.35454
          26     8.83307
          27     9.17506
          28     8.78305
          29     9.38814
          30     8.29445
          31     8.32109
          32     8.08876
          33     8.23754
          34     7.75696
          35     7.56239
          36     7.80804
          37     7.82808
          38     8.02214
          39     8.23416
          40     8.49823
          41      8.4395
          42     8.64943
          43     8.41657
          44     8.79974
          45     9.70283
          46      9.5386
          47     9.20124
          48     8.85013
          49     8.44423
          50     8.45173
          51     9.04076
          52     9.37136
          53     9.22815
          54     9.06767
          55     9.18996
          56     8.70968
          57     8.82764
          58     8.77722
          59     8.62596
          60     8.24453
          61     8.61393
          62     8.57089
          63     8.62244
          64     8.41899
          65     8.53036
          66     8.47613
          67     8.40993
          68     8.37506
          69     8.79575
          70     8.92106
          71     8.90137
          72     8.65798
          73     8.61472
          74      8.3135
          75     8.41166
          76     8.84486
          77     8.54165
          78     8.38483
          79      8.4562
          80     8.80885
          81     8.98521
          82     8.42576
          83     8.31672
          84     8.40609
          85     7.96473
          86     8.15843
          87     8.06214
          88     8.19472
          89     8.61589
          90     8.73258
          91     8.53894
          92     8.22607
          93     8.34649
          94     8.27435
          95     8.50839
          96     8.29633
          97     8.29263
          98     8.78881
          99     8.95944
           0     8.84192
           1     8.40721
           2     8.99899
           3     8.71458
           4     8.62594
           5     8.61789
           6     8.46797
           7      8.0343
           8     8.20204
           9     8.42721
          10     8.60146
          11     9.01354
          12     9.02901
          13     8.73059
          14     8.89216
          15     8.79765
          16     8.56472
          17     8.24261
          18     8.65219
          19     8.61975
          20     8.27759
          21     8.00492
          22     8.11976
          23     7.92666
          24     7.91193
          25     8.20036
          26     7.77121
          27     8.28569
          28      8.3512
          29     8.48532
          30      8.8592
          31      9.0556
          32     9.19165
          33     9.69625
          34     9.06157
          35     9.08069
          36     8.62109
          37     8.86872
          38     8.51868
          39     8.33508
          40     8.50164
          41      8.0464
          42     8.00749
          43     7.81055
          44     7.91006
          45     8.39185
          46     8.56943
          47     8.85903
          48     8.79696
          49     8.85697
          50     8.91015
          51     8.80849
          52     8.27879
          53      8.3884
          54     8.77831
          55      8.8103
          56     8.99133
          57     8.53245
          58     8.68827
          59     8.88253
          60     9.18202
          61     8.28251
          62     8.31683
          63     8.88829
          64     8.72224
          65     8.06014
          66     8.34153
          67     8.45997
          68     8.72567
          69     8.50092
          70     8.48816
          71     8.16561
          72     8.24847
          73     8.25952
          74     8.28863
          75     8.21932
          76      7.7533
          77      7.5891
          78      7.3877
          79     7.56846
          80     7.34327
          81     7.59208
          82     7.74926
          83     8.37308
          84     8.02257
          85     7.97534
          86     7.97836
          87     7.74021
          88     8.00361
          89     7.91405
          90     7.45879
          91     7.50651
          92     7.98616
          93     8.48672
          94     8.64604
          95     8.57183
          96     9.18817
          97     8.74249
          98     8.47587
          99     9.01584
           0      8.7245
           1     8.20675
           2     7.66879
           3     7.53132
           4     7.36652
           5     7.66435
           6     7.83195
           7     7.36631
           8     7.49583
           9     7.31294
          10     7.90427
          11     7.71454
          12     7.77664
          13     8.26712
          14     8.61918
