#gen      BHL
          15     70.4784
          16      71.138
          17     70.2856
          18     68.8047
          19     68.3507
          20     68.0327
          21     68.0918
          22     68.3719
          23     67.7506
          24     67.6798
          25     68.0585
          26     67.8942
          27      68.538
          28     69.1983
          29     70.0604
          30     70.4424
          31     70.0497
          32     70.5042
          33     70.5369
          34     71.1594
          35     71.2046
          36     70.2765
          37     69.6341
          38     68.7741
          39     69.3561
          40     68.8617
          41     72.1733
          42     71.5173
          43     71.1352
          44     71.4963
          45      71.894
          46     71.9669
          47       70.55
          48     72.2141
          49     71.0903
          50     70.1007
          51      71.123
          52     71.3786
          53     71.0872
          54     71.2887
          55     70.6387
          56     70.0711
          57     69.7281
          58     71.6891
          59     71.4952
          60       70.86
          61     69.3082
          62     69.9909
          63     69.3454
          64     69.1837
          65     68.3505
          66     68.4028
          67      69.435
          68     69.7171
          69     70.9453
          70     70.6896
          71     70.6408
          72     71.8954
          73     69.9383
          74     70.3609
          75     70.2136
          76     69.4751
          77     71.2561
          78     70.2982
          79     69.4219
          80     69.8489
          81     70.7778
          82     69.4498
          83     68.8697
          84     69.5107
          85     70.0125
          86     70.6378
          87     69.6697
          88     69.9257
          89     70.0548
          90     70.7563
          91     71.1448
          92     72.3343
          93     70.5951
          94     70.6174
          95     71.3503
          96     71.3335
          97     70.6751
          98     70.8429
          99     71.1052
           0      70.039
           1     68.9297
           2      69.999
           3     68.8112
           4     68.8108
           5     70.0995
           6     69.7304
           7     70.4732
           8     72.5403
           9     72.3482
          10     71.9416
          11     71.1275
          12     69.9222
          13     69.6741
          14     71.1435
          15     70.7967
          16     69.4978
          17     68.0199
          18     67.6667
          19     67.9954
          20     69.4586
          21     70.0138
          22      69.814
          23      67.986
          24     68.5769
          25     68.6951
          26     68.5102
          27     67.2532
          28     67.9441
          29     69.8986
          30     70.2214
          31     70.5353
          32     70.3181
          33     70.7801
          34     70.8857
          35     70.2697
          36     69.6714
          37     69.7328
          38     69.8233
          39     69.3645
          40     69.9518
          41     70.1165
          42     70.5351
          43      69.328
          44     70.7358
          45     72.2503
          46     72.3422
          47     71.8154
          48     70.9652
          49     70.2505
          50     70.6757
          51     70.6884
          52     71.4111
          53     69.7867
          54     69.2623
          55     69.2004
          56     69.2275
          57     69.2933
          58      70.311
          59     69.1225
          60     67.7658
          61     68.4326
          62     69.3498
          63      68.842
          64     67.6557
          65     67.6114
          66     67.9658
          67     68.2126
          68     67.8264
          69     68.2087
          70     69.6662
          71     69.3938
          72     69.6582
          73      69.427
          74     69.2343
          75     68.8279
          76     68.1694
          77     67.8323
          78     67.5564
          79      68.376
          80     70.1947
          81     69.5204
          82     70.0807
          83     69.4773
          84     70.3222
          85     69.5876
          86     69.8353
          87     69.3332
          88     69.0613
          89     69.0427
          90     70.0744
          91     69.0914
          92     68.4631
          93     70.4339
          94     70.6292
          95     69.8385
          96     70.9412
          97     71.4487
          98      71.418
          99     69.1271
