# T          sigma           mu
     7.95136    0.585075    0.846968
     7.99112    0.675781    0.717649
     8.03107    0.665481    0.722269
     8.07123    0.630676    0.836399
     8.11158    0.676411    0.763777
     8.15214    0.957048    0.365157
      8.1929    0.994905   0.0980956
     8.23387    0.638126    0.844341
     8.27504    0.674926    0.853584
     8.31641    0.699891    0.746031
     8.35799    0.578015    0.662591
     8.39978    0.583252    0.801372
     8.44178    0.685389    0.628392
     8.48399    0.675722    0.778164
     8.52641    0.619629    0.779871
     8.56904    0.666525    0.775147
     8.61189    0.664964    0.740606
     8.65495    0.679352    0.857431
     8.69822    0.575081    0.862311
     8.74171    0.601276    0.827105
     8.78542    0.788105    0.655643
     8.82935    0.774565     0.68878
      8.8735    0.649761    0.809203
     8.91786    0.655777    0.874233
     8.96245    0.966476    0.404748
     9.00727     1.04309    0.351636
      9.0523     0.59163    0.797086
     9.09756    0.637689    0.827081
     9.14305    0.614534    0.753179
     9.18877    0.617696    0.784188
     9.23471    0.569324    0.847651
     9.28088    0.617774    0.799045
     9.32729    0.796507    0.710828
     9.37392    0.677974    0.719282
     9.42079    0.605318    0.775187
      9.4679    0.579347    0.811647
     9.51524    0.679864      0.8523
     9.56281    0.618172    0.824748
     9.61063    0.644888    0.711522
     9.65868    0.560828    0.843434
     9.70697    0.615208     0.77718
     9.75551    0.868741    0.412677
     9.80429    0.802709    0.483898
     9.85331    0.641249    0.734837
     9.90258    0.617306    0.795515
     9.95209     0.67301    0.811509
     10.0018    0.596193    0.894739
     10.0519    0.685443    0.790216
     10.1021     1.01124    0.299162
     10.1526    0.710146    0.661858
     10.2034    0.662254    0.774053
     10.2544    0.725318    0.804759
     10.3057    0.893713    0.381082
     10.3572    0.703283    0.650149
      10.409    0.702861    0.714906
      10.461    0.639393    0.845507
     10.5133    0.671355    0.818627
     10.5659    0.696042    0.819234
     10.6187    0.568184    0.806878
     10.6718      0.6404    0.797257
     10.7252     0.71999    0.687385
     10.7788    0.568264     0.82008
     10.8327    0.592786    0.762727
     10.8869     1.06965    0.154032
     10.9413     1.07517   0.0324725
      10.996     0.66414    0.591234
      11.051    0.922707    0.602915
     11.1063    0.581862    0.824219
     11.1618    0.559835     0.79217
     11.2176    0.638284    0.809849
     11.2737    0.602051    0.754413
       11.33    0.568293    0.782509
     11.3867    0.655211    0.778167
     11.4436    0.615643    0.813124
     11.5009    0.647708    0.780791
     11.5584     1.11732     0.36065
     11.6161     0.72099    0.788033
     11.6742    0.689988    0.798118
     11.7326    0.569993    0.766746
     11.7913     0.64452    0.806194
     11.8502    0.605306    0.819891
     11.9095    0.614105    0.784051
      11.969    0.625023    0.797325
     12.0289    0.946124    0.546071
      12.089     1.03786    0.340443
     12.1495    0.636452    0.822675
     12.2102     1.01401    0.556333
     12.2713     1.13559   0.0701965
     12.3326    0.915483    0.266573
     12.3943    0.590227    0.782974
     12.4562    0.695377    0.802209
