   #BLOCK      # VELOCITY:     AVE_POFV:        ERROR:
           9     1.66667      0.4625    0.499051   0.0254651
           9         1.8    0.529653    0.485258   0.0239744
           9     1.93333    0.638056    0.466833   0.0310503
           9     2.06667    0.465139    0.405363   0.0290535
           9         2.2     0.34809     0.34571   0.0138913
           9     2.33333    0.343194    0.325378   0.0139545
           9     2.46667    0.222118    0.299306   0.0420381
           9         2.6    0.371042    0.348098   0.0369629
           9     2.73333    0.265243    0.291782   0.0180901
           9     2.86667    0.167188    0.238873   0.0196754
           9           3   0.0946528    0.206914   0.0250988
           9     3.13333   0.0975694    0.155992   0.0148953
           9     3.26667   0.0705208    0.116524   0.0146837
           9         3.4   0.0479861    0.124676   0.0178059
           9     3.53333   0.0588542   0.0839352    0.011678
           9     3.66667   0.0727083   0.0659799  0.00678051
           9         3.8   0.0270486   0.0537963   0.0058213
           9     3.93333   0.0227778   0.0305748  0.00558869
          10   0.0666667           0  0.00333333  0.00184667
          10         0.2  0.00177083   0.0149583  0.00384349
          10    0.333333   0.0461458   0.0427222  0.00544542
          10    0.466667    0.103576   0.0860556   0.0113678
          10         0.6    0.155347    0.144819   0.0134607
          10    0.733333    0.265174    0.202021      0.0202
          10    0.866667    0.382743    0.276215   0.0284359
          10           1    0.383924    0.293097   0.0228977
          10     1.13333    0.411146    0.380969    0.024009
          10     1.26667    0.447743    0.444108   0.0265123
          10         1.4    0.415347    0.494146   0.0291333
          10     1.53333    0.577326     0.53776   0.0304361
          10     1.66667    0.492187    0.498365   0.0229278
          10         1.8    0.447778     0.48151    0.021868
          10     1.93333    0.669618    0.487111   0.0339269
          10     2.06667    0.347882    0.399615   0.0267107
          10         2.2    0.300347    0.341174   0.0132221
          10     2.33333    0.349549    0.327795   0.0127667
          10     2.46667    0.304375    0.299813   0.0378373
          10         2.6    0.327535    0.346042   0.0333237
          10     2.73333      0.2475    0.287354   0.0168143
          10     2.86667    0.217431    0.236729   0.0178243
          10           3    0.124965    0.198719   0.0238893
          10     3.13333      0.0925    0.149642   0.0146968
          10     3.26667   0.0781944    0.112691   0.0137065
          10         3.4   0.0632639    0.118535   0.0170515
          10     3.53333   0.0984722   0.0853889   0.0106003
          10     3.66667   0.0126736   0.0606493  0.00792553
          10         3.8   0.0569444   0.0541111  0.00524767
          10     3.93333  0.00690972   0.0282083  0.00550813
          11   0.0666667  0.00184028   0.0031976  0.00168378
          11         0.2   0.0224653   0.0156408  0.00355415
          11    0.333333   0.0309375   0.0416509  0.00505467
          11    0.466667   0.0405903   0.0819223   0.0110603
          11         0.6   0.0731597    0.138305   0.0137231
          11    0.733333    0.311285    0.211954    0.020662
          11    0.866667    0.336736    0.281717   0.0263777
          11           1    0.360764    0.299249   0.0216266
          11     1.13333    0.419306    0.384454   0.0220779
          11     1.26667    0.437743    0.443529   0.0241084
          11         1.4    0.495833    0.494299   0.0264852
          11     1.53333    0.647083    0.547699   0.0292468
          11     1.66667    0.471632    0.495934   0.0209719
          11         1.8    0.522812    0.485265   0.0201998
          11     1.93333     0.53684    0.491632   0.0311424
          11     2.06667    0.411806    0.400723   0.0243054
          11         2.2    0.442917    0.350423   0.0149083
          11     2.33333    0.314306    0.326569   0.0116648
          11     2.46667    0.280417    0.298049   0.0344386
          11         2.6    0.237326    0.336158    0.031726
          11     2.73333    0.179618     0.27756   0.0179126
          11     2.86667    0.255382    0.238425   0.0162844
          11           3     0.12316     0.19185   0.0226836
          11     3.13333    0.192118    0.153504   0.0138587
          11     3.26667   0.0857986    0.110246   0.0126766
          11         3.4   0.0534722     0.11262   0.0164954
          11     3.53333   0.0268056   0.0800631   0.0108927
          11     3.66667   0.0657986   0.0611174  0.00721884
          11         3.8   0.0294444   0.0518687  0.00522782
          11     3.93333   0.0299306   0.0283649  0.00500961
          12   0.0666667  0.00399306  0.00326389  0.00154476
          12         0.2   0.0110417   0.0152575  0.00327857
          12    0.333333   0.0303125    0.040706  0.00472093
          12    0.466667   0.0454514   0.0788831   0.0105479
          12         0.6    0.109618    0.135914   0.0127861
          12    0.733333    0.260972    0.216039   0.0193397
          12    0.866667    0.300799    0.283307   0.0242275
          12           1    0.333993    0.302144   0.0200173
          12     1.13333    0.380174    0.384097   0.0202409
          12     1.26667    0.576319    0.454595   0.0245077
          12         1.4    0.596493    0.502815   0.0256107
          12     1.53333    0.546806    0.547624   0.0268097
          12     1.66667    0.485417    0.495058   0.0192425
          12         1.8    0.573507    0.492619   0.0198098
          12     1.93333    0.470174    0.489844   0.0285985
          12     2.06667    0.510208    0.409847   0.0239313
          12         2.2    0.507014    0.363472   0.0185162
          12     2.33333    0.287813    0.323339   0.0111309
          12     2.46667    0.207813     0.29053   0.0323793
          12         2.6    0.201076    0.324902    0.031015
          12     2.73333        0.18     0.26943   0.0181714
          12     2.86667    0.312118    0.244566   0.0160436
          12           3    0.116701    0.185587   0.0216405
          12     3.13333   0.0595139    0.145671    0.014752
          12     3.26667   0.0621181    0.106236   0.0122382
          12         3.4   0.0696528    0.109039   0.0155045
          12     3.53333   0.0555208   0.0780179   0.0101751
          12     3.66667   0.0779167   0.0625174  0.00675165
          12         3.8   0.0310069   0.0501302    0.005073
          12     3.93333    0.036875   0.0290741  0.00464207
          13   0.0666667 0.000104167  0.00302083  0.00144493
          13         0.2  0.00621528    0.014562  0.00309928
          13    0.333333   0.0204861   0.0391506  0.00460688
          13    0.466667   0.0361458   0.0755956    0.010236
          13         0.6   0.0953472    0.132794   0.0121774
          13    0.733333    0.159028    0.211653   0.0183426
          13    0.866667     0.39375    0.291803   0.0238068
          13           1    0.422222    0.311381   0.0204981
          13     1.13333    0.579201    0.399105   0.0236009
          13     1.26667    0.581111    0.464327   0.0244787
          13         1.4    0.658194    0.514768   0.0262821
          13     1.53333    0.560868    0.548643   0.0247668
          13     1.66667    0.563542    0.500326   0.0184694
          13         1.8    0.427083    0.487577   0.0189165
          13     1.93333    0.594861    0.497922   0.0275159
          13     2.06667    0.300347    0.401424   0.0235261
          13         2.2    0.354583    0.362788   0.0171045
          13     2.33333    0.167639    0.311362   0.0154266
          13     2.46667    0.184653    0.282385   0.0308959
          13         2.6    0.286771    0.321968   0.0287676
          13     2.73333    0.169965    0.261779   0.0183137
          13     2.86667    0.189514    0.240331   0.0153582
          13           3    0.132951    0.181538   0.0203511
          13     3.13333    0.104792    0.142527   0.0139484
          13     3.26667    0.167431    0.110943   0.0121685
          13         3.4    0.100035    0.108347   0.0143273
          13     3.53333   0.0384722    0.074976  0.00983663
          13     3.66667   0.0560069   0.0620166  0.00625084
          13         3.8   0.0594792   0.0508494  0.00473346
          13     3.93333   0.0411111        0.03  0.00437636
          14   0.0666667 0.000173611  0.00281746  0.00135596
          14         0.2   0.0154167    0.014623   0.0028785
          14    0.333333   0.0290625   0.0384301  0.00433381
          14    0.466667    0.162292   0.0817882   0.0112228
          14         0.6    0.220903    0.139087   0.0128312
          14    0.733333    0.308924    0.218601    0.018301
          14    0.866667    0.396458    0.299278   0.0232504
          14           1    0.488125    0.324005   0.0225895
          14     1.13333    0.406389    0.399625   0.0219209
          14     1.26667    0.464028    0.464306   0.0227302
          14         1.4    0.550903    0.517349   0.0245312
          14     1.53333    0.440625    0.540928   0.0241697
          14     1.66667    0.404514    0.493482   0.0183744
          14         1.8    0.613611     0.49658   0.0195907
          14     1.93333    0.459236    0.495159   0.0256889
          14     2.06667    0.417639    0.402582   0.0218741
          14         2.2    0.422743    0.367071   0.0164101
          14     2.33333    0.215694    0.304529   0.0157657
          14     2.46667    0.176319    0.274809   0.0296033
          14         2.6   0.0819097    0.304821   0.0314101
          14     2.73333   0.0907292    0.249561   0.0206834
          14     2.86667    0.170799    0.235365   0.0150428
          14           3    0.172431    0.180888   0.0189078
          14     3.13333     0.16184    0.143906   0.0130201
          14     3.26667    0.153889     0.11401   0.0116796
          14         3.4        0.08    0.106322   0.0134462
          14     3.53333   0.0907986   0.0761062  0.00919872
          14     3.66667     0.11375   0.0657118  0.00680955
          14         3.8    0.115625   0.0554762   0.0062608
          14     3.93333   0.0287153   0.0299082  0.00406472
          15   0.0666667           0  0.00262963  0.00127851
          15         0.2   0.0289583   0.0155787  0.00284082
          15    0.333333   0.0677083   0.0403819  0.00446285
          15    0.466667       0.145   0.0860023    0.011238
          15         0.6    0.221528    0.144583   0.0131001
          15    0.733333    0.224688    0.219007   0.0170854
          15    0.866667       0.345    0.302326   0.0218992
          15           1    0.350486    0.325771   0.0211524
          15     1.13333    0.515208    0.407331   0.0217717
          15     1.26667    0.446736    0.463134    0.021245
          15         1.4    0.600347    0.522882   0.0235115
          15     1.53333    0.483403    0.537093   0.0228606
          15     1.66667    0.493125    0.493458   0.0171494
          15         1.8    0.417743    0.491324   0.0189766
          15     1.93333    0.391354    0.488238    0.024891
          15     2.06667    0.504444    0.409373   0.0214441
          15         2.2    0.417569    0.370437   0.0156576
          15     2.33333    0.232674    0.299738   0.0154253
          15     2.46667    0.280174    0.275167    0.027632
          15         2.6    0.165243    0.295516   0.0306634
          15     2.73333    0.171944    0.244387   0.0199412
          15     2.86667   0.0968403     0.22613   0.0166349
          15           3     0.16816    0.180039   0.0176663
          15     3.13333    0.258889    0.151572   0.0142308
          15     3.26667    0.139896    0.115736   0.0110277
          15         3.4   0.0747222    0.104215   0.0127138
          15     3.53333   0.0547222   0.0746806  0.00869523
          15     3.66667      0.1325   0.0701644  0.00767443
          15         3.8   0.0178125   0.0529653  0.00632692
          15     3.93333  0.00739583   0.0284074  0.00406138
          16   0.0666667           0  0.00246528  0.00120912
          16         0.2  0.00885417   0.0151584  0.00269418
          16    0.333333   0.0755556   0.0425803  0.00469424
          16    0.466667    0.100938   0.0869358   0.0105743
          16         0.6    0.207778    0.148533    0.012863
          16    0.733333    0.317535    0.225165   0.0170913
          16    0.866667    0.277326    0.300764   0.0205862
          16           1    0.209097    0.318479   0.0210499
          16     1.13333    0.443333    0.409581   0.0205269
          16     1.26667    0.576354    0.470211   0.0210627
          16         1.4    0.502917    0.521634   0.0220752
          16     1.53333    0.548472    0.537804   0.0214429
          16     1.66667    0.552639    0.497157   0.0164716
          16         1.8    0.463715    0.489599   0.0178688
          16     1.93333    0.428646    0.484514   0.0236123
          16     2.06667    0.410833    0.409464    0.020104
          16         2.2    0.390694    0.371704   0.0147301
          16     2.33333      0.2425    0.296161   0.0148702
          16     2.46667    0.289028    0.276033   0.0259185
          16         2.6    0.346389    0.298696   0.0289114
          16     2.73333    0.201806    0.241725   0.0188717
          16     2.86667    0.141146    0.220818   0.0164213
          16           3    0.122257    0.176428   0.0169273
          16     3.13333    0.224722    0.156144   0.0140566
          16     3.26667    0.147396    0.117715   0.0105145
          16         3.4   0.0837153    0.102934   0.0119835
          16     3.53333   0.0363542   0.0722852  0.00847531
          16     3.66667   0.0501042   0.0689106  0.00729647
          16         3.8   0.0143056    0.050549  0.00637619
          16     3.93333        0.01   0.0272569  0.00396714
          17   0.0666667           0  0.00232026  0.00114665
          17         0.2   0.0193403   0.0154044  0.00254691
          17    0.333333   0.0230903   0.0414338  0.00455596
          17    0.466667   0.0986458   0.0876246  0.00997471
          17         0.6     0.13441    0.147702   0.0121331
          17    0.733333    0.231181    0.225519   0.0160896
          17    0.866667    0.275625    0.299285   0.0194283
          17           1    0.405729    0.323611   0.0204277
          17     1.13333    0.522812    0.416242   0.0203715
          17     1.26667    0.507014    0.472375   0.0199347
          17         1.4    0.434757    0.516524     0.02136
          17     1.53333    0.371076    0.527996   0.0223119
          17     1.66667    0.599201     0.50316   0.0165604
          17         1.8    0.465208    0.488164   0.0168752
          17     1.93333    0.518403    0.486507   0.0223073
          17     2.06667    0.372188    0.407271   0.0190406
          17         2.2    0.330382    0.369273   0.0140627
          17     2.33333    0.346528    0.299124   0.0142876
          17     2.46667    0.392708    0.282896   0.0252863
          17         2.6    0.219132    0.294016   0.0275869
          17     2.73333    0.175208    0.237813   0.0181627
          17     2.86667    0.208785     0.22011   0.0154706
          17           3      0.2975     0.18355   0.0173653
          17     3.13333    0.207708    0.159177   0.0135531
          17     3.26667    0.197951    0.122435    0.010904
          17         3.4   0.0377083   0.0990972    0.011877
          17     3.53333   0.0293403    0.069759  0.00834475
          17     3.66667   0.0326736    0.066779  0.00717187
          17         3.8  0.00447917   0.0478391  0.00655176
          17     3.93333  0.00420139   0.0259007  0.00395882
          18   0.0666667   0.0003125  0.00220872  0.00108836
          18         0.2  0.00194444   0.0146566  0.00251279
          18    0.333333   0.0153125   0.0399826  0.00452807
          18    0.466667   0.0829514    0.087365  0.00942394
          18         0.6    0.206319    0.150959    0.011888
          18    0.733333    0.226528    0.225575   0.0151959
          18    0.866667    0.272292    0.297785   0.0184067
          18           1    0.406319    0.328206   0.0198029
          18     1.13333    0.315868    0.410666   0.0199884
          18     1.26667    0.522292    0.475149   0.0190191
          18         1.4    0.516701    0.516534   0.0201733
          18     1.53333    0.485972    0.525662   0.0211942
          18     1.66667    0.543194    0.505384    0.015789
